序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,is_indoor,nearest_station,aqi_value,distance_m,distance_km
3955,苗栗縣苗栗市,恭敬里,聯大1號,120.816,24.5464,國立聯合大學活動中心,恭敬里、南勢里,100,"水災,震災,土石流,海嘯",許銘熙,037-381248,是,否,否,True,苗栗,36,2100.914416093673,2.1009144160936732
3956,苗栗縣苗栗市,恭敬里,聯大一號,120.816,24.5464,國立聯合大學操場,"恭敬里,南勢里",200,"水災,震災,土石流,海嘯",許銘熙,037-381248,否,是,否,True,苗栗,36,2100.914416093673,2.1009144160936732
3957,苗栗縣苗栗市,高苗里,22鄰松園1號,120.811818,24.549403,高苗里活動中心,高苗里、大同里,300,"水災,震災",朱毅君,922061077,是,否,是,True,苗栗,36,1920.2431912801364,1.9202431912801365
3958,苗栗縣苗栗市,大同里,大同路80號,120.815,24.5528,大同國小活動中心,高苗里、大同里、綠苗里、新苗里,100,"水災,震災,土石流,海嘯",伍炳勳,037-320068#21,是,否,否,True,苗栗,36,1446.30048905187,1.44630048905187
3959,苗栗縣苗栗市,大同里,大同路80號,120.815,24.5528,大同國小操場,"高苗里,大同里,綠苗里,新苗里",200,"水災,震災,土石流,海嘯",伍炳勳,037-320068#21,否,是,否,True,苗栗,36,1446.30048905187,1.44630048905187
3960,苗栗縣苗栗市,維新里,僑育北街62號1樓,120.8256,24.5535,維新社區活動中心,維新里,20,水災,劉和禮,037-325950,是,否,是,True,苗栗,36,1388.7873559136478,1.3887873559136479
3961,苗栗縣苗栗市,新英里,15鄰新英108-2號,120.8077,24.5548,新英社區活動中心,新英里,30,水災,邱森洲,037-324211,是,否,否,True,苗栗,36,1689.8761578821636,1.6898761578821637
3962,苗栗縣苗栗市,大同里,福星山21號,120.8142,24.5556,苗栗市老人文康中心室外草皮,大同里,100,"水災,震災,土石流",楊婕妤,037-363702,否,是,是,True,苗栗,36,1200.4084850336278,1.2004084850336278
3963,苗栗縣苗栗市,大同里,福星山21號,120.8142,24.5556,苗栗市老人文康中心室內空間,大同里,150,"水災,土石流",謝瑞芳,037-363702,是,否,否,True,苗栗,36,1200.4084850336278,1.2004084850336278
3964,苗栗縣苗栗市,維祥里,經國路2段491號,120.8341,24.5564,苗栗農工活動中心,維祥里、維新里、中苗里,100,"水災,震災,土石流,海嘯",金石開,037-329281#511,是,否,否,True,苗栗,36,1706.5935669878284,1.7065935669878283
3965,苗栗縣苗栗市,維祥里,經國路2段491號,120.8341,24.5564,苗栗農工操場,"維祥里,維新里,中苗里",300,"水災,震災,土石流,海嘯",金石開,037-329281#511,否,是,否,True,苗栗,36,1706.5935669878284,1.7065935669878283
3966,苗栗縣西湖鄉,三湖村,1鄰店仔街4之1號,120.7562,24.5589,西湖鄉農特產品展售綜合活動中心,三湖村.湖東村.二湖村,200,"水災,土石流",吳峻毅,037-921360,是,否,是,True,苗栗,36,6509.332050843347,6.509332050843347
3967,苗栗縣西湖鄉,三湖村,店仔街4之1號,120.7562,24.5589,西湖鄉農特產品展售綜合活動中心戶外草坪,西湖鄉各村,300,震災,吳峻毅,037-921360,否,是,是,True,苗栗,36,6509.332050843347,6.509332050843347
3968,苗栗縣西湖鄉,金獅村,2鄰24-9號,120.7569,24.559,西湖鄉立體育館,金獅村.龍洞村,100,"水災,土石流",林梅京,037-272922,是,否,是,True,苗栗,36,6437.657507834197,6.437657507834197
3969,苗栗縣苗栗市,中苗里,13鄰長春街42巷45號,120.8204,24.5593,中苗社區活動中心,中苗里,25,水災,黃正男,037-321327,是,否,否,True,苗栗,36,631.0652677013416,0.6310652677013415
3970,新竹縣尖石鄉,秀巒村,4鄰8號,121.2855,24.5601,秀巒村集會所,秀巒村全村,50,"水災,土石流,海嘯",林阿華,03-5847524,是,否,是,True,竹東,34,28228.94914240322,28.22894914240322
3971,苗栗縣獅潭鄉,永興村,3鄰17-1號,120.931,24.5608,永興村活動中心,永興村與百壽村,150,"水災,震災,土石流,海嘯",林兆松,037-931070,是,否,否,True,苗栗,36,11241.650537126276,11.241650537126276
3972,苗栗縣苗栗市,福麗里,8鄰32-1號,120.8163,24.5613,福麗社區活動中心,福麗里,30,水災,林見桂,037-327686,是,否,否,True,苗栗,36,562.5848558355125,0.5625848558355124
3973,苗栗縣苗栗市,建功里,中正路241號,120.8243,24.5642,建功國小操場,"建功里,玉清里,上苗里,中苗里",300,"水災,震災,土石流,海嘯",江增雄,037-320043#710,否,是,否,True,苗栗,36,432.92052712630283,0.43292052712630286
3974,苗栗縣苗栗市,文山里,6鄰41號,120.8133,24.5671,文山國小活動中心,文山里、文聖里、新川里,80,,鄭紹蒸,037-320406#11,是,否,否,True,苗栗,36,728.6943557390665,0.7286943557390665
3975,苗栗縣苗栗市,文山里,4鄰41號,120.8133,24.5671,文山國小操場,"文山里,文聖里,新川里",150,"水災,震災,土石流,海嘯",鄭紹蒸,037-320406#11,否,是,否,True,苗栗,36,728.6943557390665,0.7286943557390665
3976,苗栗縣苗栗市,玉苗里,13鄰光復路210號,120.8244,24.5697,玉苗社區活動中心,玉苗里,30,水災,廖文熾,037-329118,是,否,否,True,苗栗,36,678.4759768309369,0.678475976830937
3977,苗栗縣苗栗市,北苗里,中華路45號2樓,120.8248,24.5711,北苗聯合社區活動中心室內空間,北苗里、上苗里、清華里、福星里,100,"水災,震災,土石流,海嘯",王書田,037-260610,是,否,否,True,苗栗,36,826.3762883094416,0.8263762883094417
3978,苗栗縣苗栗市,北苗里,中華路45號,120.8248,24.5711,北苗聯合社區活動中心室外停車場,"北苗里,上苗里,清華里,福星里",200,"水災,震災,土石流,海嘯",王書田,0933-458448,否,是,否,True,苗栗,36,826.3762883094416,0.8263762883094417
3980,新竹縣尖石鄉,玉峰村,5鄰38號,121.3656,24.5735,玉峰村集會所,玉峰村,50,"水災,土石流,海嘯",徐村長盛勝,03-5847080,是,否,是,True,竹東,34,33584.4544273931,33.584454427393105
3981,苗栗縣獅潭鄉,永興村,6鄰55-1號,120.9365,24.5737,永興國小,永興村,400,"震災,土石流,海嘯",林兆松,037-931070,是,否,是,True,苗栗,36,11827.962928056875,11.827962928056875
3982,宜蘭縣蘇澳鎮,南建里,學府路117號,121.8689,24.576,南安國中,南成里、南建里、南興里,82,"水災,震災,土石流,海嘯",林惠珠,03-9962749,是,是,是,True,冬山,40,9896.856312244894,9.896856312244894
3983,宜蘭縣蘇澳鎮,永樂里,永樂路116巷6號,121.8414,24.5762,永樂社區活動中心,永樂里,74,"水災,震災,海嘯",王水龍,03-9971536,是,是,是,True,冬山,40,7910.452126257722,7.910452126257722
3984,苗栗縣頭屋鄉,頭屋村,中山街15號,120.8509,24.5764,苗栗縣頭屋國小操場,飛鳳村、曲洞村、頭屋村,100,震災,徐明榮,037-251071,否,是,否,True,苗栗,36,3364.4616738202003,3.3644616738202004
3985,苗栗縣頭屋鄉,頭屋村,中山街15號?,120.8509,24.5764,苗栗縣頭屋國小活動中心,飛鳳村、曲洞村、頭屋村,150,"水災,土石流",徐明榮,037-251071,是,否,是,True,苗栗,36,3364.4616738202003,3.3644616738202004
3986,苗栗縣頭屋鄉,頭屋村,中正街86巷14號,120.8534,24.577,苗栗縣頭屋國中操場,獅潭村、北坑村、象山村、明德村、鳴鳳村,100,震災,陳至翔,037-250738-140,否,是,是,True,苗栗,36,3624.2509887199535,3.6242509887199534
3987,苗栗縣頭屋鄉,頭屋村,中正街86巷14號?,120.8534,24.577,苗栗縣頭屋國中活動中心,獅潭村、北坑村,100,"水災,土石流",陳至翔,037-250738-140,是,否,是,True,苗栗,36,3624.2509887199535,3.6242509887199534
3988,宜蘭縣蘇澳鎮,永樂里,永樂路1號,121.8461,24.5786,永樂國小,永樂里、永春里,34,"水災,震災,海嘯",吳俊德,03-9962840,是,是,是,True,冬山,40,8015.404237064764,8.015404237064764
3989,宜蘭縣蘇澳鎮,南建里,學府路122號,121.8684,24.5789,南安國小,南安里、南正里、南寧里,69,"水災,震災,土石流,海嘯",張志弘,03-9962043,是,是,是,True,冬山,40,9657.826133732964,9.657826133732964
3990,苗栗縣苗栗市,福星里,中華東街62號,120.826,24.5791,福星國小活動中心,福星里、嘉新里、福安里、清華里,80,"水災,震災,土石流,海嘯",楊德遠,037-26472#11,是,否,否,True,苗栗,36,1672.4079817309903,1.6724079817309903
3991,苗栗縣苗栗市,福星里,中華東街62號,120.826,24.5791,福星國小操場,"福星里,嘉新里,福安里,清華里",150,"水災,震災,土石流,海嘯",楊德遠,037-264724#11,否,是,否,True,苗栗,36,1672.4079817309903,1.6724079817309903
3992,宜蘭縣蘇澳鎮,南建里,內埤路117巷2號,121.8599,24.5794,昭安社區活動中心,南建里,51,"水災,土石流",鄭榮吉,03-9967231,是,否,是,True,冬山,40,8955.75000459813,8.95575000459813
3993,宜蘭縣蘇澳鎮,南興里,華山七巷16之2號,121.8663,24.5798,南興社區活動中心,南興里,33,"水災,震災,土石流",王文彬,03-9961777,是,否,是,True,冬山,40,9428.701716127558,9.428701716127557
3994,苗栗縣獅潭鄉,百壽村,7鄰42-1號,120.9415,24.5799,百壽村活動中心,百壽村,60,"水災,震災,土石流,海嘯",林兆松,037-931070,是,否,是,True,苗栗,36,12405.096226905529,12.40509622690553
3995,苗栗縣頭屋鄉,象山村,7鄰象山路82-1號,120.8661,24.581,頭屋鄉老人文康活動中心,象山村、明德村、鳴鳳村,50,"水災,土石流",李懿瀅,037-250078-46,是,否,是,True,苗栗,36,4983.729788032819,4.983729788032819
3996,宜蘭縣蘇澳鎮,南寧里,南新路9號,121.8695,24.5812,南寧社區活動中心,南寧里,37,"水災,震災,土石流",陳健興,03-9952578,是,否,是,True,冬山,40,9593.974265837174,9.593974265837174
3997,宜蘭縣蘇澳鎮,永春里,永春路134巷11之1號,121.8454,24.5826,白米社區活動中心,永春里,40,"水災,震災,土石流,海嘯",鄒金玉,03-9965316,是,否,是,True,冬山,40,7643.461212467032,7.643461212467032
3998,宜蘭縣蘇澳鎮,南正里,民生路15號,121.864,24.583,南成社區活動中心,南正里,34,"水災,震災,土石流,海嘯",藍文炳,03-9967342,是,否,是,True,冬山,40,9027.896256388778,9.027896256388779
3999,苗栗縣後龍鎮,中和里,中和里14鄰152號,120.734732,24.588097,中和國小操場,中和里 南港里,300,,何翎采,037—921451#03,否,是,否,True,苗栗,36,9018.57094886891,9.01857094886891
4000,苗栗縣後龍鎮,中和里,中和里14鄰152號,120.7347,24.5881,中和國小綜合教室,中和里 南港里,90,"水災,震災,土石流,海嘯",何翎采,037—921451#13,是,否,是,True,苗栗,36,9021.773027320145,9.021773027320146
4002,宜蘭縣蘇澳鎮,長安里,光明路8號,121.8537,24.5923,士敏國小,長安里、永光里,55,"水災,震災,土石流,海嘯",李博文,03-9962342,是,是,是,True,冬山,40,7576.715127270133,7.576715127270133
4003,宜蘭縣蘇澳鎮,長安里,勝利路1-1號,121.8541,24.5928,長安社區活動中心,長安里,93,"水災,震災,土石流,海嘯",陳俐莉,03-9962217,是,否,是,True,冬山,40,7577.607744948915,7.5776077449489145
4004,宜蘭縣蘇澳鎮,蘇西里,志成路62號,121.8412,24.5939,蘇西社區活動中心,蘇西里,51,"水災,震災,土石流,海嘯",王清珠,03-9961912,是,是,是,True,冬山,40,6472.554387102964,6.472554387102964
4005,宜蘭縣蘇澳鎮,永光里,蘇港路85號,121.8521,24.594,永光社區活動中心,永光里,114,"水災,震災,土石流,海嘯",盧育順,03-9951515,是,是,是,True,冬山,40,7335.471205634135,7.335471205634135
4007,苗栗縣南庄鄉,南江村,22鄰55-1號,121.0001,24.5943,南江村社區活動中心,南江村,50,"水災,土石流",張滿福,37825289,是,否,是,True,頭份,35,15314.161504842068,15.314161504842069
4009,宜蘭縣蘇澳鎮,聖湖里,全祿街10號,121.8345,24.5947,聖湖社區活動中心,聖湖里,99,"水災,震災,土石流,海嘯",宋湘雲,03-9971003,是,是,是,True,冬山,40,5914.157895574743,5.914157895574743
4011,宜蘭縣蘇澳鎮,聖湖里,中山路二段1號,121.8354,24.5953,蘇澳國中,聖湖里、聖愛里、蘇西里,67,"水災,震災,土石流,海嘯",張煇志,03-9962137,是,是,是,True,冬山,40,5933.385219956652,5.9333852199566515
4012,宜蘭縣蘇澳鎮,蘇東里,蘇花路5段101巷1號,121.8544,24.5956,蘇東社區活動中心,蘇東里,35,"水災,震災,土石流,海嘯",賴杰森,03-9960383,是,是,是,True,冬山,40,7428.695580167837,7.428695580167837
4013,宜蘭縣蘇澳鎮,蘇西里,中山路一段366號,121.8413,24.5967,蘇澳國小,蘇西里、蘇北里、聖愛里、聖湖里,72,"水災,震災,土石流,海嘯",陳建州,03-9962312,是,是,是,True,冬山,40,6281.485753553129,6.281485753553129
4014,宜蘭縣蘇澳鎮,蘇北里,新生路8號,121.8505,24.5968,蘇北社區活動中心,蘇北里,28,"水災,土石流,海嘯",邱?欽,03-9964744,是,否,是,True,冬山,40,7025.980461210565,7.025980461210565
4015,苗栗縣南庄鄉,東村,大同路1-1號,121.0009,24.5969,東村社區第二活動中心,東村,60,"水災,土石流",黃萬祥,932527982,是,否,是,True,頭份,35,15156.790923511935,15.156790923511934
4018,宜蘭縣蘇澳鎮,蘇南里,光復路27巷4號,121.8526,24.5971,蘇南社區活動中心,蘇南里,44,"水災,震災,土石流,海嘯",翁正誠,03-9962701,是,否,是,True,冬山,40,7185.363739876523,7.185363739876523
4020,宜蘭縣大同鄉,,大同鄉茂安村1鄰志航15-1號,121.5301,24.599,樂水活動中心,茂安村,99,"水災,震災,土石流",陳枝榮,03-9809653,是,否,是,True,冬山,40,26866.191901446102,26.8661919014461
4021,宜蘭縣蘇澳鎮,龍德里,福德路177巷27號,121.8,24.6,龍德社區活動中心,龍德里,140,"震災,土石流",劉德圈,03-9909346,是,是,是,True,冬山,40,3638.139018963481,3.638139018963481
4022,苗栗縣南庄鄉,東村,文化路3號,120.9993,24.6004,南庄國小,東村,300,"震災,土石流",日智衡,037-822007,否,是,是,True,頭份,35,14763.574227180969,14.76357422718097
4023,苗栗縣後龍鎮,龍坑里,龍坑里十班坑158號,120.7782,24.6019,龍坑國小教室,龍坑里,80,"水災,震災,土石流,海嘯",徐國銘,037--722027,是,否,是,True,苗栗,36,5893.264324634895,5.893264324634895
4024,苗栗縣後龍鎮,龍坑里,龍坑里十班坑158號,120.778154,24.601926,龍坑國小操場,龍坑里,200,,徐國銘,037--722027,否,是,否,True,苗栗,36,5898.617413210595,5.898617413210595
4025,苗栗縣後龍鎮,龍津里,龍津里10鄰同興94號,120.761765,24.610127,同光國小操場,龍津里 福寧里,200,震災,羅淑瑩,037-450738#14,否,是,否,True,苗栗,36,7740.191729325637,7.7401917293256375
4026,苗栗縣後龍鎮,龍津里,龍津里10鄰同興94號,120.7632,24.6105,同光國小綜合教室,龍津里 福寧里,100,"水災,震災,土石流,海嘯",羅淑瑩,037-450738#14,是,否,否,True,苗栗,36,7656.939632972014,7.656939632972014
4027,宜蘭縣大同鄉,寒溪村,8鄰寒溪巷5號,121.6779,24.611,寒溪活動中心,寒溪村,122,"水災,震災,土石流",簡浴沂,03-9517475,是,否,否,True,冬山,40,11881.452748749825,11.881452748749826
4028,苗栗縣後龍鎮,大庄里,中山路252號,120.7946,24.6121,維真國中活動中心,大庄里,100,"水災,震災,土石流,海嘯",吳建勳,037-722537#23,是,否,是,True,苗栗,36,5822.325820561158,5.822325820561158
4029,宜蘭縣蘇澳鎮,岳明里,岳明新村91號,121.8502,24.6122,岳明社區活動中心,港邊里,40,"水災,震災,土石流",林玉明,02-29287551,是,否,是,True,冬山,40,6207.934276021031,6.207934276021031
4030,苗栗縣後龍鎮,大庄里,中山路252號,120.794682,24.612202,維真國中操場,大庄里,500,,吳建勳,037-722537#22,否,是,否,True,苗栗,36,5828.77675797098,5.82877675797098
4031,苗栗縣後龍鎮,埔頂里,頂東路30號,120.8194,24.6128,新港國中小活動中心,校椅里 新民里 埔頂里 復興里 豐富里,100,"水災,震災,土石流,海嘯",李文源,037—722547#241,是,否,是,True,苗栗,36,5295.5449903341105,5.29554499033411
4032,苗栗縣後龍鎮,埔頂里,頂東路30號,120.819422,24.612828,新港國中小操場,校椅里 新民里 埔頂里 復興里 豐富里,500,,李文源,037—722547#241,否,是,否,True,苗栗,36,5298.615915079711,5.298615915079711
4034,宜蘭縣蘇澳鎮,港邊里,嶺腳路140號,121.8531,24.6135,岳明國小,港邊里,63,"水災,震災,土石流,海嘯",黃建榮,03-9903044,是,是,是,True,冬山,40,6435.265869959964,6.435265869959964
4035,苗栗縣後龍鎮,新民里,中心路121-5號,120.814498,24.61375,苗栗縣老人福利服務中心,新民里,200,"水災,震災",張華玉,037-721664,是,否,否,True,苗栗,36,5430.144415843126,5.430144415843126
4036,苗栗縣後龍鎮,大庄里,成功路254號,120.7961,24.6138,後龍國小教室,大庄里 東明里,100,"水災,震災,土石流,海嘯",李育蕙,037-722049#830,是,否,是,True,苗栗,36,5927.700349698075,5.927700349698075
4037,苗栗縣後龍鎮,大庄里,成功路254號,120.796137,24.613833,後龍國小操場,大庄里 東明里,500,,李育蕙,037-722049#830,否,是,否,True,苗栗,36,5929.498042947274,5.929498042947275
4038,苗栗縣後龍鎮,中龍里,13鄰中南街167號,120.787967,24.614455,中龍里活動中心,中龍里,50,"震災,土石流,海嘯",郭金國,037-723256,是,否,是,True,苗栗,36,6372.749788567788,6.372749788567788
4039,苗栗縣後龍鎮,北龍里,7鄰東門街151號,120.7908,24.6154,北龍里活動中心,北龍里,50,"水災,震災,土石流,海嘯",朱承沛,037-724726,是,否,是,True,苗栗,36,6323.271447371795,6.323271447371795
4040,宜蘭縣蘇澳鎮,隘丁里,城中路40號,121.837,24.6158,隘丁社區活動中心,隘丁里,47,"震災,土石流,海嘯",李福全,03-9903951,是,否,是,True,冬山,40,4818.142530053518,4.818142530053518
